1975-09-25,302.6600
1975-09-26,301.7500
1975-09-29,303.2100
1975-09-30,302.8500
1975-10-01,302.5700
1975-10-02,302.6600
1975-10-03,303.0300
1975-10-06,303.1200
1975-10-07,302.9400
1975-10-08,303.1200
1975-10-09,303.0300
1975-10-10,302.9400
1975-10-14,302.6600
1975-10-15,302.9400
1975-10-16,302.9400
1975-10-17,302.7600
1975-10-20,302.4800
1975-10-21,301.1100
1975-10-22,301.5700
1975-10-23,301.8400
1975-10-24,301.6600
1975-10-27,301.5700
1975-10-28,301.4800
1975-10-29,301.5700
1975-10-30,301.6600
1975-10-31,301.7500
1975-11-03,301.7500
1975-11-05,301.8400
1975-11-06,301.7500
1975-11-07,301.7500
1975-11-10,302.3000
1975-11-12,301.9300
1975-11-13,302.2100
1975-11-14,302.5700
1975-11-17,302.6600
1975-11-18,302.9400
1975-11-19,303.1200
1975-11-20,302.9400
1975-11-21,303.1200
1975-11-24,302.9400
1975-11-25,303.1200
1975-11-26,303.2100
1975-11-28,303.1200
1975-12-01,304.4100
1975-12-02,304.4100
1975-12-03,305.0600
1975-12-04,304.9700
1975-12-05,306.7500
1975-12-08,306.8400
1975-12-09,306.1900
1975-12-10,306.0900
1975-12-11,305.9000
1975-12-12,305.9000
1975-12-15,306.0000
1975-12-16,305.5300
1975-12-17,305.6200
1975-12-18,305.6200
1975-12-19,306.0900
1975-12-22,306.0900
1975-12-23,306.0000
1975-12-24,305.9000
1975-12-26,305.9000
1975-12-29,305.2500
1975-12-30,305.0600
1975-12-31,305.1600
1976-01-02,305.0600
1976-01-05,305.1600
1976-01-06,305.0600
1976-01-07,305.2500
1976-01-08,305.6200
1976-01-09,306.0000
1976-01-12,305.1600
1976-01-13,305.2500
1976-01-14,305.3400
1976-01-15,305.2500
1976-01-16,305.2500
1976-01-19,304.1400
1976-01-20,303.8600
1976-01-21,304.4100
1976-01-22,304.1400
1976-01-23,304.0400
1976-01-26,303.7700
1976-01-27,303.6700
1976-01-28,303.5800
1976-01-29,303.6700
1976-01-30,303.6700
1976-02-02,303.2100
1976-02-03,302.7600
1976-02-04,300.5700
1976-02-05,300.5700
1976-02-06,301.3900
1976-02-09,300.7500
1976-02-10,300.6600
1976-02-11,300.1200
1976-02-13,300.7500
1976-02-17,301.5700
1976-02-18,301.6600
1976-02-19,301.7500
1976-02-20,302.1100
1976-02-23,302.5700
1976-02-24,302.0200
1976-02-25,302.0200
